time, x, y, z
0.04156, -0.11719, 0.21875, 0.93750 
0.04188, -0.17969, 0.07812, 1.07812 
0.04219, 0.00000, 0.25000, 0.71875 
0.04250, -0.06250, 0.00000, 0.91406 
0.04281, -0.28125, 0.13281, 1.14844 
0.04313, 0.13281, 0.04688, 0.67188 
0.04344, -0.23438, -0.05469, 0.94531 
0.04375, -0.21875, 0.04688, 0.98438 
0.04406, 0.21094, -0.11719, 0.55469 
0.04437, -0.37500, -0.01562, 1.14844 
0.04469, -0.03125, -0.13281, 0.96094 
0.04500, 0.12500, -0.03125, 0.64844 
0.04531, -0.39062, -0.10938, 1.24219 
0.04562, 0.20312, -0.01562, 0.75000 
0.04594, -0.10156, -0.08594, 0.96875 
0.04625, -0.31250, 0.16406, 1.21875 
0.04656, 0.21875, 0.04688, 0.64844 
0.04688, -0.32812, 0.14844, 1.14062 
0.04719, -0.07812, 0.21094, 1.00000 
0.04750, 0.11719, 0.10156, 0.75781 
0.04781, -0.25000, 0.10938, 1.15625 
0.04813, -0.03125, 0.06250, 0.92969 
0.04844, 0.07812, 0.13281, 0.74219 
0.04875, -0.25000, -0.13281, 1.15625 
0.04906, 0.00000, 0.10938, 0.85156 
0.04938, 0.00000, 0.10938, 0.85156 
0.04969, 0.16406, -0.23438, 0.73438 
0.05000, -0.39062, 0.03125, 1.14844 
0.05031, 0.06250, -0.25000, 0.67188 
0.05063, 0.00000, -0.05469, 0.87500 
0.05094, -0.35156, -0.12500, 1.21094 
0.05125, 0.17969, -0.08594, 0.60938 
0.05156, -0.28125, 0.00000, 1.01562 
0.05188, -0.15625, 0.04688, 1.04688 
0.05219, 0.25000, 0.04688, 0.65625 
0.05250, -0.45312, 0.03906, 1.23438 
0.05281, 0.13281, 0.18750, 0.81250 
0.05312, -0.03125, 0.06250, 0.85938 
0.05344, -0.32031, 0.13281, 1.17969 
0.05375, 0.15625, 0.14062, 0.73438 
0.05406, -0.16406, 0.19531, 0.96875 
0.05437, -0.17969, 0.11719, 1.00000 
0.05469, 0.00000, 0.27344, 0.63281 
0.05500, -0.15625, -0.01562, 0.82812 
0.05531, -0.28906, 0.24219, 1.06250 
0.05563, 0.14062, 0.05469, 0.64062 
0.05594, -0.25000, -0.06250, 1.02344 
0.05625, -0.14062, -0.02344, 0.96094 
0.05656, 0.14844, -0.09375, 0.64844 
0.05688, -0.37500, 0.00000, 1.13281 
0.05719, -0.03906, -0.17969, 0.89062 
0.05750, 0.06250, -0.01562, 0.71875 
0.05781, -0.41406, -0.03906, 1.18750 
0.05813, 0.21875, 0.02344, 0.76562 
0.05844, -0.08594, -0.04688, 1.00781 
0.05875, -0.25000, 0.16406, 1.16406 
0.05906, 0.20312, 0.03906, 0.70312 
0.05938, -0.40625, 0.17969, 1.13281 
0.05969, -0.02344, 0.11719, 0.96094 
0.06000, 0.06250, 0.10156, 0.83594 
0.06031, 0.06250, 0.10156, 0.83594 
0.06062, -0.00781, 0.08594, 0.91406 
0.06094, -0.00781, 0.08594, 0.91406 
0.06125, 0.00781, 0.17969, 0.75000 
0.06156, -0.25000, -0.10156, 1.00781 
0.06187, -0.08594, 0.19531, 0.87500 
0.06219, 0.02344, -0.16406, 0.81250 
0.06250, 0.02344, -0.16406, 0.81250 
0.06281, 0.30469, -0.12500, 0.66406 
0.06313, -0.07031, -0.03125, 0.86719 
0.06344, -0.39844, -0.06250, 1.04688 
0.06375, 0.20312, -0.10156, 0.61719 
0.06406, -0.29688, -0.03906, 1.10156 
0.06438, -0.10156, 0.06250, 0.97656 
0.06469, 0.17188, 0.03125, 0.71875 
0.06500, -0.38281, 0.01562, 1.25000 
0.06531, 0.15625, 0.17969, 0.80469 
0.06563, -0.07812, 0.08594, 0.88281 
0.06594, -0.25000, 0.14844, 1.14062 
0.06625, 0.13281, 0.11719, 0.78906 
0.06656, -0.17188, 0.19531, 0.98438 
0.06688, -0.03125, 0.03906, 1.10938 
0.06719, 0.00000, 0.24219, 0.73438 
0.06750, -0.07031, -0.17188, 0.91406 
0.06781, -0.31250, 0.11719, 1.05469 
0.06813, 0.16406, 0.00000, 0.61719 
0.06844, -0.24219, 0.00000, 1.03125 
0.06875, -0.14062, 0.06250, 0.90625 
0.06906, 0.20312, -0.10938, 0.60156 
0.06938, -0.39062, -0.03906, 1.12500 
0.06969, 0.02344, -0.19531, 0.82031 
0.07000, 0.07031, 0.00000, 0.78906 
0.07031, -0.39062, -0.04688, 1.23438 
0.07063, 0.24219, 0.03906, 0.66406 
0.07094, -0.16406, -0.04688, 1.07031 
0.07125, -0.24219, 0.15625, 1.12500 
0.07156, 0.22656, 0.07031, 0.64844 
0.07188, 0.22656, 0.07031, 0.64844 
0.07219, -0.34375, 0.19531, 1.15625 
0.07250, 0.00000, 0.13281, 0.88281 
0.07281, 0.02344, 0.18750, 0.79688 
0.07312, -0.25000, 0.14844, 1.10156 
0.07344, 0.00000, 0.07031, 0.88281 
0.07375, 0.00781, 0.15625, 0.79688 
0.07406, -0.21875, -0.11719, 1.05469 
0.07437, -0.04688, 0.13281, 0.85938 
0.07469, 0.01562, -0.15625, 0.76562 
0.07500, -0.37500, 0.10156, 1.12500 
0.07531, 0.14844, -0.16406, 0.75000 
0.07562, -0.04688, -0.03906, 0.89844 
0.07594, -0.36719, -0.10938, 1.17188 
0.07625, 0.20312, -0.09375, 0.56250 
0.07656, -0.38281, 0.00000, 1.10938 
0.07687, -0.07031, 0.00000, 0.96094 
0.07719, 0.19531, 0.03125, 0.65625 
0.07750, -0.44531, 0.05469, 1.32031 
0.07781, 0.21875, 0.13281, 0.72656 
0.07812, -0.12500, 0.07812, 0.90625 
0.07844, -0.28125, 0.15625, 1.11719 
0.07875, 0.14844, 0.13281, 0.73438 
0.07906, -0.20312, 0.19531, 1.00000 
0.07938, -0.07812, 0.10156, 1.03125 
0.07969, -0.03125, 0.27344, 0.75781 
0.08000, -0.11719, -0.03906, 0.92188 
0.08031, -0.25000, 0.15625, 1.01562 
0.08063, 0.06250, 0.01562, 0.67188 
0.08094, -0.26562, 0.02344, 1.03125 
0.08125, -0.17188, 0.02344, 0.92188 
0.08156, 0.20312, -0.07812, 0.64844 
0.08188, -0.32812, -0.03125, 1.14062 
0.08219, 0.02344, -0.21875, 0.84375 
0.08250, 0.00781, 0.00000, 0.75000 
0.08281, -0.41406, -0.03906, 1.22656 
0.08313, 0.22656, 0.01562, 0.70312 
0.08344, 0.22656, 0.01562, 0.70312 
0.08375, -0.17188, -0.00781, 1.00781 
0.08406, -0.21094, 0.14062, 1.11719 
