time, x, y, z
0.04156, 0.11719, 0.08594, 0.93750 
0.04188, 0.11719, 0.05469, 0.96094 
0.04219, 0.12500, 0.11719, 0.95312 
0.04250, 0.08594, 0.11719, 0.95312 
0.04281, 0.10156, 0.06250, 0.99219 
0.04313, 0.08594, 0.10938, 0.94531 
0.04344, 0.08594, 0.03906, 0.94531 
0.04375, 0.08594, 0.03906, 0.94531 
0.04406, 0.09375, 0.07031, 0.98438 
0.04437, 0.09375, 0.03906, 0.98438 
0.04469, 0.13281, 0.07812, 0.99219 
0.04500, 0.17188, 0.00781, 1.00000 
0.04531, 0.14844, 0.00000, 0.96875 
0.04562, 0.11719, 0.00000, 0.94531 
0.04594, 0.07812, 0.00000, 0.92969 
0.04625, 0.10156, 0.07031, 0.94531 
0.04656, 0.10156, 0.07812, 1.00000 
0.04688, 0.10938, 0.06250, 0.96875 
0.04719, 0.08594, 0.06250, 0.93750 
0.04750, 0.10156, 0.07031, 0.92969 
0.04781, 0.09375, 0.08594, 0.92188 
0.04813, 0.14062, 0.04688, 0.92188 
0.04844, 0.09375, 0.07031, 0.94531 
0.04875, 0.12500, 0.07031, 0.94531 
0.04906, 0.09375, 0.04688, 0.92969 
0.04938, 0.07031, 0.07812, 1.00000 
0.04969, 0.07812, 0.07812, 1.00000 
0.05000, 0.07812, 0.03906, 0.97656 
0.05031, 0.08594, 0.06250, 0.97656 
0.05063, 0.09375, 0.06250, 0.93750 
0.05094, 0.08594, 0.05469, 0.89062 
0.05125, 0.07031, 0.10156, 0.96094 
0.05156, 0.07812, 0.05469, 1.00000 
0.05188, 0.14062, 0.05469, 0.96094 
0.05219, 0.16406, 0.04688, 0.98438 
0.05250, 0.09375, 0.07031, 0.95312 
0.05281, 0.14062, 0.07812, 0.96094 
0.05312, 0.15625, 0.07812, 0.97656 
0.05344, 0.14844, 0.10156, 0.94531 
0.05375, 0.08594, 0.04688, 0.95312 
0.05406, 0.09375, 0.07812, 0.92188 
0.05437, 0.08594, 0.06250, 0.96094 
0.05469, 0.07031, 0.08594, 0.96875 
0.05500, 0.07031, 0.08594, 0.96875 
0.05531, 0.08594, 0.04688, 0.95312 
0.05563, 0.11719, 0.03906, 0.94531 
0.05594, 0.09375, 0.05469, 0.92969 
0.05625, 0.08594, 0.02344, 0.94531 
0.05656, 0.08594, 0.06250, 0.93750 
0.05688, 0.07031, 0.08594, 0.92188 
0.05719, 0.07812, 0.09375, 0.94531 
0.05750, 0.09375, 0.01562, 0.92188 
0.05781, 0.10156, 0.03906, 0.90625 
0.05813, 0.09375, 0.03906, 0.93750 
0.05844, 0.09375, 0.05469, 0.93750 
0.05875, 0.10938, 0.01562, 0.96094 
0.05906, 0.12500, 0.05469, 0.94531 
0.05938, 0.09375, 0.07031, 0.90625 
0.05969, 0.11719, 0.03906, 0.97656 
0.06000, 0.07812, 0.05469, 0.98438 
0.06031, 0.10938, 0.07031, 0.96875 
0.06062, 0.08594, 0.06250, 0.96875 
0.06094, 0.04688, 0.10938, 0.96875 
0.06125, 0.07031, 0.10156, 0.94531 
0.06156, 0.06250, 0.11719, 0.95312 
0.06187, 0.05469, 0.10938, 0.97656 
0.06219, 0.00000, 0.11719, 1.02344 
0.06250, 0.00000, 0.11719, 0.98438 
0.06281, 0.00000, 0.05469, 0.99219 
0.06313, 0.06250, 0.07812, 0.98438 
0.06344, 0.12500, 0.10156, 1.00781 
0.06375, 0.17188, 0.02344, 0.99219 
0.06406, 0.08594, 0.07031, 1.00000 
0.06438, 0.09375, 0.06250, 0.95312 
0.06469, 0.08594, 0.04688, 0.96875 
0.06500, 0.12500, 0.06250, 0.92188 
0.06531, 0.08594, 0.07031, 0.93750 
0.06563, 0.09375, 0.07812, 0.92969 
0.06594, 0.09375, 0.07812, 0.92969 
0.06625, 0.09375, 0.04688, 0.93750 
0.06656, 0.08594, 0.04688, 0.93750 
0.06688, 0.10938, 0.04688, 0.93750 
0.06719, 0.10156, 0.07812, 1.00000 
0.06750, 0.10938, 0.04688, 1.00000 
0.06781, 0.11719, 0.07031, 0.97656 
0.06813, 0.10938, 0.05469, 0.92188 
0.06844, 0.12500, 0.04688, 0.98438 
0.06875, 0.10156, 0.05469, 0.96094 
0.06906, 0.08594, 0.05469, 0.95312 
0.06938, 0.11719, 0.05469, 1.00000 
0.06969, 0.10938, 0.06250, 1.00000 
0.07000, 0.11719, 0.07031, 0.96875 
0.07031, 0.07031, 0.07812, 0.94531 
0.07063, 0.11719, 0.09375, 0.95312 
0.07094, 0.11719, 0.06250, 0.94531 
0.07125, 0.07031, 0.07031, 1.00781 
0.07156, 0.11719, 0.08594, 0.96094 
0.07188, 0.10156, 0.06250, 0.93750 
0.07219, 0.10156, 0.05469, 0.95312 
0.07250, 0.08594, 0.07812, 0.96094 
0.07281, 0.10938, 0.07031, 0.92969 
0.07312, 0.12500, 0.04688, 0.97656 
0.07344, 0.12500, 0.05469, 0.95312 
0.07375, 0.09375, 0.05469, 0.96094 
0.07406, 0.09375, 0.07812, 0.93750 
0.07437, 0.07812, 0.07812, 0.93750 
0.07469, 0.10938, 0.06250, 0.96094 
0.07500, 0.09375, 0.07812, 0.92188 
0.07531, 0.08594, 0.07031, 0.92969 
0.07562, 0.09375, 0.06250, 0.96875 
0.07594, 0.09375, 0.06250, 0.96875 
0.07625, 0.10938, 0.06250, 0.96094 
0.07656, 0.10156, 0.06250, 0.96875 
0.07687, 0.10156, 0.06250, 0.96875 
0.07719, 0.12500, 0.07812, 0.94531 
0.07750, 0.08594, 0.05469, 0.92188 
0.07781, 0.12500, 0.04688, 0.95312 
0.07812, 0.11719, 0.06250, 0.93750 
0.07844, 0.07812, 0.06250, 0.92969 
0.07875, 0.07812, 0.07812, 0.92969 
0.07906, 0.08594, 0.09375, 0.96094 
0.07938, 0.09375, 0.07812, 0.91406 
0.07969, 0.07812, 0.04688, 0.96875 
0.08000, 0.09375, 0.07031, 0.98438 
0.08031, 0.10938, 0.09375, 0.90625 
0.08063, 0.11719, 0.07812, 0.96875 
0.08094, 0.10156, 0.09375, 1.00000 
0.08125, 0.00000, 0.10156, 1.00000 
0.08156, 0.03125, 0.07031, 1.02344 
0.08188, 0.00781, 0.08594, 0.93750 
0.08219, 0.12500, 0.07031, 0.99219 
0.08250, 0.11719, 0.07031, 0.93750 
0.08281, 0.07031, 0.09375, 0.92969 
0.08313, 0.10938, 0.07031, 0.96094 
0.08344, 0.10156, 0.06250, 0.96875 
0.08375, 0.11719, 0.06250, 1.00000 
0.08406, 0.07812, 0.07031, 0.92188 
0.08438, 0.10156, 0.06250, 1.00000 
0.08469, 0.10938, 0.03906, 0.98438 
0.08500, 0.08594, 0.07812, 0.92188 
0.08531, 0.08594, 0.07031, 0.92969 
0.08563, 0.07812, 0.04688, 0.99219 
0.08594, 0.07812, 0.05469, 0.94531 
0.08625, 0.06250, 0.07812, 0.92969 
0.08656, 0.07812, 0.08594, 0.91406 
0.08688, 0.07812, 0.06250, 0.96094 
0.08719, 0.09375, 0.07031, 0.95312 
0.08750, 0.09375, 0.04688, 0.90625 
0.08781, 0.07031, 0.07812, 0.90625 
0.08812, 0.07031, 0.07812, 0.90625 
0.08844, 0.07812, 0.05469, 0.92188 
0.08875, 0.07812, 0.07812, 0.89844 
0.08906, 0.09375, 0.06250, 0.90625 
0.08937, 0.08594, 0.10156, 0.95312 
0.08969, 0.04688, 0.09375, 0.93750 
0.09000, 0.09375, 0.06250, 0.96094 
0.09031, 0.07812, 0.05469, 0.95312 
0.09062, 0.10156, 0.07812, 0.88281 
0.09094, 0.10938, 0.03906, 0.89844 
0.09125, 0.10156, 0.05469, 0.97656 
0.09156, 0.10156, 0.05469, 0.93750 
0.09187, 0.08594, 0.05469, 0.89844 
0.09219, 0.10156, 0.05469, 0.90625 
0.09250, 0.08594, 0.07031, 0.92188 
0.09281, 0.07812, 0.10156, 0.94531 
0.09312, 0.10156, 0.07031, 0.95312 
0.09344, 0.09375, 0.04688, 0.94531 
0.09375, 0.09375, 0.02344, 0.92969 
0.09406, 0.09375, 0.04688, 0.95312 
0.09438, 0.10938, 0.03125, 0.92188 
0.09469, 0.11719, 0.02344, 0.92188 
0.09500, 0.06250, 0.10938, 0.96875 
0.09531, 0.09375, 0.07031, 0.98438 
0.09563, 0.07812, 0.05469, 0.96094 
0.09594, 0.09375, 0.06250, 0.96875 
0.09625, 0.11719, 0.05469, 0.96875 
0.09656, 0.10156, 0.03125, 0.94531 
0.09688, 0.09375, 0.03125, 0.95312 
0.09719, 0.11719, 0.03906, 0.96094 
0.09750, 0.10156, 0.01562, 0.95312 
0.09781, 0.09375, 0.02344, 0.97656 
0.09813, 0.13281, 0.11719, 0.92969 
0.09844, 0.08594, 0.07031, 0.97656 
0.09875, 0.03125, 0.11719, 0.84375 
0.09906, 0.11719, 0.06250, 0.88281 
0.09938, 0.11719, 0.06250, 0.88281 
0.09969, 0.14062, 0.09375, 0.93750 
0.10000, 0.05469, 0.10938, 0.94531 
0.10031, 0.06250, 0.03906, 1.00000 
0.10063, 0.07031, 0.11719, 0.96094 
0.10094, 0.07812, 0.07812, 0.91406 
0.10125, 0.11719, 0.06250, 0.96094 
0.10156, 0.08594, 0.05469, 0.96875 
0.10188, 0.10938, 0.04688, 0.93750 
0.10219, 0.10156, 0.07812, 0.94531 
0.10250, 0.10938, 0.04688, 0.96094 
0.10281, 0.11719, 0.04688, 0.94531 
0.10313, 0.04688, 0.09375, 0.96094 
0.10344, 0.05469, 0.11719, 0.93750 
0.10375, 0.10156, 0.04688, 0.96094 
0.10406, 0.09375, 0.05469, 0.92969 
0.10437, 0.04688, 0.09375, 0.95312 
0.10469, 0.04688, 0.10938, 0.92969 
0.10500, 0.04688, 0.11719, 0.92969 
0.10531, 0.13281, 0.03906, 0.97656 
0.10562, 0.13281, 0.06250, 0.92188 
0.10594, 0.09375, 0.05469, 0.96875 
0.10625, 0.09375, 0.06250, 0.94531 
0.10656, 0.07031, 0.07812, 0.94531 
0.10687, 0.10156, 0.09375, 0.92969 
0.10719, 0.10156, 0.07031, 0.93750 
0.10750, 0.09375, 0.03125, 0.92969 
0.10781, 0.09375, 0.05469, 0.93750 
0.10812, 0.09375, 0.05469, 0.96094 
0.10844, 0.10938, 0.04688, 0.95312 
0.10875, 0.08594, 0.09375, 0.98438 
0.10906, 0.08594, 0.06250, 0.92188 
0.10938, 0.10156, 0.07031, 0.94531 
0.10969, 0.08594, 0.09375, 0.89844 
0.11000, 0.08594, 0.09375, 0.89844 
0.11031, 0.05469, 0.07031, 0.92969 
0.11063, 0.07812, 0.07812, 0.98438 
0.11094, 0.08594, 0.07031, 0.96094 
0.11125, 0.12500, 0.04688, 1.00000 
0.11156, 0.10156, 0.06250, 0.94531 
0.11188, 0.08594, 0.07031, 0.95312 
0.11219, 0.09375, 0.06250, 0.91406 
0.11250, 0.09375, 0.04688, 0.96094 
0.11281, 0.09375, 0.07031, 0.93750 
0.11313, 0.09375, 0.05469, 0.98438 
0.11344, 0.10156, 0.06250, 0.94531 
0.11375, 0.10156, 0.06250, 0.98438 
0.11406, 0.07812, 0.06250, 1.00000 
0.11438, 0.10938, 0.04688, 1.00781 
0.11469, 0.10156, 0.07031, 0.96875 
0.11500, 0.07812, 0.07031, 0.93750 
0.11531, 0.06250, 0.07812, 0.92188 
0.11563, 0.08594, 0.07812, 0.92969 
0.11594, 0.08594, 0.04688, 0.91406 
0.11625, 0.09375, 0.00000, 0.92969 
0.11656, 0.09375, 0.06250, 0.92188 
0.11688, 0.11719, 0.06250, 0.92969 
0.11719, 0.11719, 0.10938, 0.92188 
0.11750, 0.11719, 0.14844, 0.89844 
0.11781, 0.11719, 0.05469, 0.95312 
0.11813, 0.08594, 0.05469, 0.84375 
0.11844, 0.14062, 0.04688, 0.96094 
0.11875, 0.08594, 0.04688, 0.96094 
0.11906, 0.07031, 0.05469, 0.96094 
0.11938, 0.07031, 0.08594, 0.88281 
0.11969, 0.05469, 0.11719, 0.98438 
