time, x, y, z
0.04156, 1.25781, -8.03906, 1.97656 
0.04188, 0.75781, -2.69531, 3.36719 
0.04219, 0.64844, 3.57031, 3.50781 
0.04250, 0.64844, 3.57031, 3.50781 
0.04281, -0.25000, 8.17969, 3.26562 
0.04313, -1.10938, 9.40625, 1.17969 
0.04344, -0.75000, 5.82812, -0.72656 
0.04375, -0.17969, 0.50000, -2.21094 
0.04406, -0.42188, -5.71875, -1.55469 
0.04437, 1.19531, -8.42969, -0.42969 
0.04469, 0.54688, -8.53125, 2.43750 
0.04500, 1.19531, -3.29688, 3.01562 
0.04531, 0.67188, 2.52344, 3.43750 
0.04562, 0.07031, 7.75781, 3.17969 
0.04594, -1.12500, 9.43750, 1.68750 
0.04625, -0.57031, 6.35938, -0.52344 
0.04656, -0.79688, 1.18750, -1.64062 
0.04688, -0.24219, -5.08594, -2.03125 
0.04719, 1.06250, -8.35156, -0.71875 
0.04750, 0.62500, -8.96094, 2.01562 
0.04781, 1.12500, -3.89844, 3.25000 
0.04813, 0.75000, 1.47656, 3.57812 
0.04844, 0.00781, 7.37500, 3.37500 
0.04875, -0.85156, 9.24219, 1.68750 
0.04906, -0.62500, 6.92969, -0.43750 
0.04938, -0.95312, 1.78125, -1.42188 
0.04969, 0.00000, -4.36719, -2.12500 
0.05000, 0.75000, -8.31250, -0.87500 
0.05031, 0.76562, -9.25000, 1.62500 
0.05063, 0.87500, -4.70312, 3.42188 
0.05094, 0.76562, 0.46875, 3.46875 
0.05125, 0.11719, 7.09375, 3.27344 
0.05156, -0.53125, 9.21094, 1.80469 
0.05188, -0.75000, 7.68750, -0.14844 
0.05219, -0.93750, 2.35938, -1.26562 
0.05250, -0.11719, -3.81250, -1.83594 
0.05281, 0.75781, -8.35938, -1.21094 
0.05312, 0.59375, -9.50000, 1.00000 
0.05344, 0.94531, -5.29688, 3.28906 
0.05375, 0.64844, -0.10938, 3.52344 
0.05406, -0.01562, 6.82812, 3.32031 
0.05437, -0.01562, 6.82812, 3.32031 
0.05469, -0.03906, 8.89844, 1.75000 
0.05500, -0.92188, 8.08594, 0.27344 
0.05531, -0.95312, 2.92969, -1.19531 
0.05563, -0.04688, -2.98438, -1.76562 
0.05594, 0.58594, -7.97656, -1.26562 
0.05625, 1.03906, -9.09375, 0.48438 
0.05656, 0.63281, -6.18750, 2.66406 
0.05688, 0.95312, -0.68750, 3.97656 
0.05719, -0.46875, 6.00000, 3.86719 
0.05750, -0.27344, 8.86719, 1.75000 
0.05781, 0.00000, 8.51562, -0.44531 
0.05813, -1.35156, 3.75781, -0.64062 
0.05844, 0.14844, -1.99219, -1.61719 
0.05875, 0.04688, -7.38281, -0.75000 
0.05906, 0.59375, -9.05469, 0.21094 
0.05938, 1.25000, -6.88281, 1.90625 
0.05969, 0.80469, -1.61719, 3.29688 
0.06000, -0.17188, 5.32812, 4.07812 
0.06031, 0.36719, 8.68750, 2.73438 
0.06062, -1.54688, 9.20312, 0.64062 
0.06094, -0.64062, 4.47656, -1.00781 
0.06125, 0.00000, -0.95312, -2.50000 
0.06156, -0.36719, -7.28906, -1.11719 
0.06187, 1.39062, -8.80469, -0.16406 
0.06219, 0.97656, -7.68750, 3.02344 
0.06250, 0.55469, -2.03125, 3.55469 
0.06281, 0.30469, 4.55469, 3.62500 
0.06313, 0.25000, 8.35938, 2.46875 
0.06344, -1.78906, 9.41406, 0.89062 
0.06375, -0.17969, 5.13281, -0.90625 
0.06406, -0.66406, 0.02344, -1.95312 
0.06438, -0.07031, -6.57812, -1.51562 
