time, x, y, z
0.03563, 0.29688, 4.15625, 1.49219 
0.03594, 0.00000, -0.89844, 1.42969 
0.03625, 0.62500, -6.50781, 0.50000 
0.03656, 0.30469, -8.25000, 0.48438 
0.03687, 0.35156, -6.83594, 1.20312 
0.03719, -0.26562, -2.57812, 1.23438 
0.03750, 0.31250, 3.78125, 1.41406 
0.03781, -0.56250, 6.78125, 1.10938 
0.03812, 0.00000, 8.45312, 0.88281 
0.03844, -0.34375, 5.27344, 1.82812 
0.03875, 0.25000, 0.44531, 1.25000 
0.03906, -0.07031, -5.07812, 0.71875 
0.03938, 0.89062, -7.60938, 0.07031 
0.03969, 0.94531, -7.53125, 0.81250 
0.04000, -0.26562, -3.44531, 1.39844 
0.04031, 0.62500, 2.25000, 1.59375 
0.04063, -0.75000, 6.08594, 1.60156 
0.04094, -0.15625, 8.41406, 0.31250 
0.04125, -0.14062, 6.32031, 1.31250 
0.04156, 0.02344, 1.77344, 1.04688 
0.04188, -0.10938, -3.54688, 0.78906 
0.04219, 0.89062, -6.95312, -0.23438 
0.04250, 0.02344, -7.85938, 0.46094 
0.04281, 0.09375, -4.17188, 0.71875 
0.04313, -1.41406, 0.63281, 2.10938 
0.04344, 0.33594, 5.64062, 0.63281 
0.04375, -0.32031, 7.88281, 0.27344 
0.04406, -0.21875, 6.99219, 1.10938 
0.04437, 0.21094, 2.60938, 1.27344 
0.04469, 0.21094, 2.60938, 1.27344 
0.04500, -0.22656, -2.52344, 0.90625 
0.04531, 1.00781, -6.78906, -0.07031 
0.04562, -0.32812, -8.08594, 0.42188 
0.04594, 1.34375, -4.47656, 1.24219 
0.04625, 0.37500, -0.94531, 1.27344 
0.04656, -0.39844, 5.30469, 1.74219 
0.04688, 0.49219, 7.07031, 0.07812 
0.04719, -0.57031, 7.37500, 1.24219 
0.04750, 0.03906, 3.31250, 1.02344 
0.04781, -0.22656, -1.84375, 1.30469 
0.04813, 0.84375, -6.56250, -0.19531 
0.04844, 0.46875, -8.50000, 0.50000 
0.04875, 0.19531, -5.64062, 1.46094 
0.04906, 1.03906, -1.83594, 1.84375 
0.04938, 0.65625, 4.20312, 1.27344 
0.04969, -1.13281, 7.27344, 1.17969 
0.05000, 1.22656, 7.92969, -0.20312 
0.05031, -0.95312, 4.67188, 2.25000 
0.05063, 0.45312, -0.53125, 1.08594 
0.05094, 0.01562, -5.99219, 0.77344 
0.05125, 1.06250, -8.07031, -0.21094 
0.05156, -1.39844, -7.25781, 1.58594 
0.05188, 1.87500, -2.71875, 1.18750 
0.05219, -0.11719, 3.00000, 2.23438 
0.05250, -0.53906, 6.86719, 1.18750 
0.05281, 1.28906, 8.29688, 0.08594 
0.05312, -0.71875, 5.69531, 2.00000 
0.05344, -0.16406, 0.73438, 1.50781 
0.05375, 0.67188, -4.82812, 0.81250 
0.05406, 0.28906, -7.53906, -0.02344 
0.05437, 0.80469, -8.04688, 0.61719 
0.05469, 0.91406, -3.53906, 1.14062 
0.05500, 0.08594, 1.60156, 2.09375 
0.05531, -1.57812, 6.05469, 1.89844 
0.05563, 0.85156, 8.15625, -0.57031 
0.05594, -1.19531, 6.57031, 1.47656 
0.05625, 0.46875, 2.07812, 0.56250 
0.05656, -0.28906, -3.30469, 1.67969 
0.05688, -0.28906, -3.30469, 1.67969 
0.05719, 0.92188, -6.89062, 0.08594 
0.05750, -0.61719, -7.91406, 0.89844 
0.05781, 1.15625, -4.10938, 0.12500 
0.05813, -0.64062, 0.18750, 1.75000 
0.05844, -0.13281, 5.59375, 1.08594 
0.05875, 0.24219, 7.91406, 0.49219 
0.05906, -0.42969, 7.15625, 1.45312 
0.05938, 0.07031, 2.77344, 1.16406 
0.05969, -0.25000, -2.59375, 0.79688 
0.06000, 0.86719, -7.00000, -0.13281 
0.06031, 0.00781, -8.34375, 0.46094 
0.06062, 0.67969, -4.88281, 0.75781 
0.06094, 0.03906, -0.85156, 1.32031 
0.06125, -0.35156, 5.05469, 1.45312 
0.06156, -0.12500, 7.32031, 0.67188 
0.06187, -0.71875, 7.52344, 1.07812 
0.06219, 0.21094, 3.51562, 0.89062 
0.06250, 0.15625, -1.50781, 0.79688 
0.06281, 0.85938, -6.58594, 0.07031 
0.06313, 0.30469, -8.00781, 0.63281 
0.06344, 0.21875, -6.25781, 1.37500 
0.06375, 0.20312, -2.29688, 1.12500 
0.06406, -0.21094, 4.03125, 1.33594 
0.06438, -0.07031, 6.78906, 0.67969 
0.06469, -0.14062, 8.33594, 0.75000 
0.06500, -0.42969, 4.80469, 1.65625 
0.06531, 0.30469, 0.03906, 0.93750 
0.06563, 0.60156, -5.71094, 0.14062 
0.06594, 0.17969, -8.00781, 0.23438 
0.06625, 0.75781, -7.50781, 1.49219 
0.06656, -0.25000, -3.30469, 1.60938 
0.06688, 0.02344, 2.87500, 1.50781 
0.06719, -0.18750, 6.46875, 0.90625 
0.06750, 0.07031, 8.57031, 0.39062 
0.06781, 0.07031, 8.57031, 0.39062 
0.06813, 0.18750, 1.18750, 1.50781 
0.06844, -0.12500, -4.25781, 0.78125 
0.06875, -0.12500, -4.25781, 0.78125 
0.06906, 0.89062, -7.38281, -0.35938 
0.06938, 0.09375, -7.89844, 1.32031 
0.06969, 0.79688, -3.81250, 0.77344 
0.07000, -0.27344, 1.39844, 2.11719 
0.07031, -0.53906, 5.88281, 1.71875 
0.07063, -0.17188, 8.15625, 0.25000 
0.07094, -0.15625, 6.70312, 1.00781 
0.07125, 0.00000, 2.35938, 1.34375 
0.07156, -0.12500, -2.81250, 0.99219 
0.07188, 0.99219, -6.66406, 0.01562 
0.07219, 1.00781, -7.82031, 0.69531 
0.07250, 0.93750, -4.13281, 1.33594 
0.07281, -0.10938, -0.07812, 1.85938 
0.07312, 0.45312, 5.00781, 0.92188 
0.07344, -1.27344, 7.82812, 0.80469 
0.07375, 0.77344, 7.23438, 0.35938 
0.07406, -0.43750, 3.39062, 1.92969 
0.07437, -0.21094, -1.98438, 0.89844 
0.07469, 0.62500, -6.64844, 0.32812 
0.07500, 0.46094, -8.32812, -0.24219 
0.07531, -0.28125, -5.64844, 0.72656 
0.07562, -1.14062, -1.38281, 1.58594 
0.07594, 0.44531, 4.76562, 0.78125 
0.07625, -0.52344, 7.18750, 0.63281 
0.07656, -0.17969, 8.00000, 0.81250 
0.07687, -0.00781, 3.99219, 1.51562 
0.07719, 0.07812, -1.07812, 0.93750 
0.07750, 0.46094, -6.49219, 0.35938 
0.07781, 1.34375, -8.15625, -0.32031 
0.07812, 1.18750, -6.75781, 1.19531 
0.07844, -1.52344, -2.28906, 1.89844 
0.07875, 1.16406, 3.78906, 0.78125 
0.07906, -1.53906, 6.89062, 1.28906 
0.07938, 0.37500, 8.55469, 0.12500 
0.07969, -0.46094, 5.37500, 1.96094 
0.08000, 0.04688, 0.50781, 1.13281 
0.08031, 0.04688, 0.50781, 1.13281 
0.08063, 0.05469, -5.15625, 0.80469 
0.08094, 1.25000, -7.57031, -0.65625 
0.08125, 0.42188, -7.54688, 1.33594 
0.08156, -1.31250, -3.42969, 1.23438 
0.08188, 0.88281, 2.51562, 1.94531 
0.08219, -0.89062, 6.24219, 1.62500 
0.08250, -0.03125, 8.61719, 0.12500 
0.08281, 0.65625, 6.27344, 0.86719 
0.08313, -0.28125, 1.69531, 1.89844 
0.08344, 0.12500, -3.75781, 1.30469 
0.08375, 1.17188, -7.09375, 0.14062 
0.08406, 0.30469, -7.90625, 1.03125 
0.08438, 0.63281, -3.82031, 1.07812 
0.08469, 0.88281, 0.53125, 1.25000 
0.08500, -1.34375, 5.78906, 2.17188 
0.08531, 0.89844, 8.02344, 0.04688 
0.08563, -0.81250, 6.88281, 1.72656 
0.08594, 0.25000, 2.61719, 0.99219 
0.08625, -0.61719, -2.77344, 1.29688 
0.08656, 1.28125, -6.77344, -0.33594 
0.08688, 0.14844, -8.13281, 0.80469 
0.08719, 0.67969, -4.57031, 0.95312 
0.08750, 0.41406, -0.55469, 1.50000 
0.08781, -0.25000, 5.02344, 1.80469 
0.08812, -1.02344, 7.19531, 1.02344 
0.08844, 0.63281, 7.21094, 0.10938 
0.08875, -0.67969, 3.13281, 1.34375 
0.08906, 0.42969, -1.92188, 0.61719 
0.08937, 0.39062, -6.64844, 0.55469 
0.08969, 0.37500, -8.35156, 0.61719 
0.09000, 0.11719, -5.74219, 1.26562 
0.09031, 0.58594, -2.00000, 0.58594 
0.09062, -0.10938, 4.42188, 1.58594 
0.09094, -0.82812, 6.98438, 1.21094 
0.09125, 0.53125, 8.02344, 0.30469 
0.09156, -0.47656, 4.53125, 1.50000 
0.09187, 0.57812, -0.75000, 0.61719 
0.09219, 0.57812, -0.75000, 0.61719 
0.09250, 0.16406, -6.11719, 0.48438 
0.09281, 0.48438, -8.29688, 0.30469 
0.09312, 0.02344, -7.17188, 1.47656 
0.09344, 0.32031, -2.85156, 0.50781 
0.09375, -0.10156, 3.50000, 1.32812 
0.09406, -0.18750, 6.77344, 0.88281 
0.09438, -0.05469, 8.47656, 0.96094 
0.09469, -0.35156, 5.71094, 1.78125 
0.09500, 0.17188, 0.73438, 1.20312 
0.09531, 0.16406, -4.78906, 0.46875 
0.09563, 0.87500, -7.44531, -0.37500 
0.09594, 0.68750, -7.67188, 1.00781 
0.09625, 0.28125, -3.43750, 1.51562 
0.09656, -0.32812, 1.83594, 2.05469 
0.09688, -0.33594, 6.00781, 0.92969 
0.09719, -0.13281, 8.24219, 0.23438 
0.09750, -0.23438, 6.53906, 1.41406 
0.09781, -0.05469, 2.14844, 1.60938 
0.09813, 0.00781, -3.12500, 1.09375 
0.09844, 1.54688, -6.75781, -0.04688 
0.09875, 0.75000, -7.81250, 0.82031 
0.09906, 0.25781, -4.11719, 1.61719 
0.09938, 0.75000, 0.07031, 1.15625 
0.09969, -1.44531, 5.61719, 2.00000 
0.10000, 0.74219, 7.79688, -0.07812 
0.10031, -0.64062, 7.27344, 1.72656 
0.10063, 0.11719, 2.87500, 1.08594 
0.10094, -0.22656, -2.50000, 1.52344 
0.10125, 0.91406, -6.90625, -0.20312 
0.10156, 0.05469, -8.32812, 0.81250 
0.10188, 0.95312, -4.80469, 0.60938 
0.10219, -0.29688, -0.92188, 1.55469 
0.10250, 0.16406, 5.00781, 1.43750 
0.10281, -0.71875, 7.24219, 1.10938 
0.10313, 0.10156, 7.55469, 0.67188 
0.10344, -0.16406, 3.46875, 1.26562 
0.10375, 0.17188, -1.65625, 0.84375 
0.10406, 0.17188, -1.65625, 0.84375 
0.10437, 0.53125, -6.50781, 0.21094 
0.10469, 0.66406, -8.10156, 0.37500 
0.10500, -1.71094, -6.17969, 1.24219 
0.10531, 1.77344, -2.12500, 0.92969 
0.10562, -0.28906, 3.75000, 1.85156 
0.10594, -0.26562, 6.86719, 0.54688 
0.10625, 0.86719, 8.03125, 0.16406 
0.10656, -0.37500, 4.77344, 1.92969 
0.10687, 0.00000, -0.20312, 1.11719 
0.10719, 0.75000, -5.65625, 0.24219 
0.10750, 0.82812, -7.80469, -0.07812 
0.10781, 0.84375, -7.56250, 1.05469 
0.10812, -0.35938, -3.12500, 1.57031 
0.10844, 0.38281, 2.53125, 1.15625 
0.10875, -1.02344, 6.53906, 1.34375 
0.10906, 0.42188, 8.53125, -0.28125 
0.10938, -0.69531, 6.24219, 1.77344 
0.10969, 0.00781, 1.40625, 1.10938 
0.11000, 0.07031, -4.11719, 0.92969 
0.11031, 0.92969, -7.12500, -0.58594 
0.11063, 0.95312, -7.80469, 0.93750 
0.11094, 0.64844, -3.69531, 1.28125 
0.11125, -0.54688, 1.32812, 2.26562 
0.11156, -0.09375, 5.84375, 1.78906 
0.11188, 0.00000, 8.00000, -0.08594 
0.11219, -0.71875, 6.89844, 0.95312 
0.11250, 0.88281, 2.47656, 0.81250 
0.11281, -0.57031, -2.71094, 1.88281 
0.11313, 1.00781, -6.72656, 0.25000 
0.11344, 0.60156, -7.92188, 0.97656 
0.11375, 0.97656, -4.38281, 0.70312 
0.11406, -0.96094, -0.21875, 1.89062 
0.11438, 0.55469, 5.18750, 1.07031 
0.11469, -1.11719, 7.60156, 1.12500 
0.11500, -1.11719, 7.60156, 1.12500 
0.11531, 0.39844, 7.29688, 0.73438 
0.11563, -0.10938, -2.00000, 0.96875 
0.11594, -0.10938, -2.00000, 0.96875 
0.11625, 0.58594, -6.75781, 0.47656 
0.11656, 0.30469, -8.30469, 0.46875 
0.11688, 0.25000, -5.50000, 0.95312 
0.11719, 0.38281, -1.48438, 1.08594 
0.11750, 0.03125, 4.67188, 1.68750 
0.11781, -0.81250, 7.02344, 0.89062 
0.11813, 0.14062, 7.86719, 0.99219 
0.11844, -0.46094, 4.07812, 1.47656 
0.11875, 0.21875, -1.03906, 0.62500 
0.11906, 1.04688, -6.20312, 0.00000 
0.11938, 0.03906, -8.14844, 0.62500 
0.11969, 0.57031, -6.78125, 1.20312 
0.12000, -0.39844, -2.65625, 1.40625 
0.12031, 0.04688, 3.57812, 1.03125 
0.12062, -0.34375, 6.65625, 0.50000 
0.12094, 0.09375, 8.50000, 0.57812 
0.12125, -0.31250, 5.53125, 1.83594 
0.12156, -0.02344, 0.54688, 1.15625 
0.12187, 0.58594, -5.04688, 0.43750 
0.12219, 0.43750, -7.62500, -0.25000 
0.12250, 0.91406, -7.74219, 0.57031 
0.12281, 0.23438, -3.42188, 1.35938 
0.12312, -0.28906, 2.11719, 1.93750 
0.12344, -0.27344, 6.22656, 0.96094 
0.12375, -0.07812, 8.39062, 0.10156 
0.12406, -0.37500, 6.49219, 1.23438 
0.12437, -0.00781, 1.75781, 1.26562 
0.12469, 0.07812, -3.59375, 1.03125 
0.12500, 0.03125, -7.00000, -0.09375 
0.12531, 1.45312, -7.78125, 0.29688 
0.12563, -0.63281, -4.00000, 1.57031 
0.12594, 0.45312, 0.69531, 1.04688 
0.12625, -0.34375, 5.58594, 1.68750 
0.12656, -0.23438, 7.94531, 0.57812 
0.12688, -0.28125, 6.96094, 1.37500 
0.12719, 0.49219, 2.64844, 0.98438 
0.12750, -0.48438, -2.51562, 1.36719 
0.12781, -0.48438, -2.51562, 1.36719 
0.12812, 1.35938, -6.71094, -0.20312 
0.12844, -0.13281, -7.92969, 1.17969 
0.12875, 0.85156, -4.52344, 1.38281 
0.12906, 0.53906, -0.98438, 1.21094 
0.12937, -0.66406, 5.02344, 1.75000 
0.12969, 0.58594, 7.04688, 0.39844 
0.13000, -0.71875, 7.42969, 1.58594 
0.13031, 0.09375, 3.37500, 1.42969 
0.13062, -0.25000, -1.62500, 1.22656 
0.13094, 0.96094, -6.49219, -0.25781 
0.13125, 0.18750, -8.37500, 0.41406 
0.13156, 0.71875, -6.21094, 0.89844 
0.13187, -2.01562, -2.15625, 2.32031 
0.13219, 0.96875, 4.17969, 0.61719 
0.13250, -1.01562, 6.84375, 1.03125 
0.13281, 0.27344, 8.34375, 0.22656 
0.13312, -0.46875, 4.75000, 2.21094 
0.13344, 0.67188, -0.20312, 0.91406 
0.13375, -0.17969, -5.81250, 0.67969 
0.13406, 1.11719, -8.12500, -0.67969 
0.13437, 0.29688, -7.44531, 1.03906 
0.13469, -0.25000, -3.20312, 0.76562 
0.13500, -1.94531, 3.34375, 2.61719 
0.13531, 0.46094, 6.50781, -0.03906 
0.13562, -0.36719, 8.49219, 0.25000 
0.13594, -0.40625, 5.78906, 1.16406 
0.13625, 0.18750, 0.89844, 1.59375 
0.13656, 0.21875, -4.31250, 0.77344 
0.13687, 0.31250, -7.39844, 0.09375 
0.13719, 1.93750, -7.58594, -0.09375 
0.13750, 0.71094, -3.63281, 1.49219 
0.13781, -1.21875, 1.64062, 2.01562 
0.13812, 0.27344, 5.94531, 0.89062 
0.13844, -0.93750, 8.21094, 0.33594 
0.13875, -0.03906, 6.85156, 0.78906 
0.13906, -0.14062, 2.50000, 1.28125 
0.13937, -0.14062, 2.50000, 1.28125 
0.13969, -0.38281, -2.82812, 1.25781 
0.14000, 0.67188, -6.64062, 0.18750 
0.14031, 1.01562, -7.82812, 0.12500 
0.14062, 0.39062, -4.10938, 1.00781 
0.14094, -0.35156, 0.12500, 1.50781 
0.14125, 0.02344, 5.47656, 1.96875 
0.14156, -0.20312, 7.72656, 0.53906 
0.14188, -0.46875, 7.50781, 1.11719 
0.14219, 0.91406, 3.10938, 0.62500 
0.14250, -0.65625, -2.17969, 1.65625 
0.14281, 1.03125, -6.84375, 0.25781 
0.14313, -0.28906, -8.34375, 1.14062 
0.14344, 1.05469, -5.12500, 0.52344 
0.14375, -0.49219, -1.15625, 1.40625 
0.14406, 0.41406, 4.88281, 1.48438 
0.14438, -0.49219, 7.10938, 1.14844 
0.14469, -0.20312, 8.00781, 1.14062 
0.14500, 0.44531, 3.78906, 1.23438 
0.14531, 0.00000, -1.22656, 1.18750 
0.14563, 0.52344, -6.48438, 0.27344 
0.14594, 0.45312, -8.14062, 0.69531 
0.14625, 0.13281, -6.35156, 1.26562 
0.14656, 0.25000, -2.40625, 0.81250 
0.14688, 0.00000, 3.89062, 1.35156 
0.14719, -0.25781, 6.65625, 0.97656 
0.14750, -0.10938, 8.35938, 1.17188 
0.14781, -0.43750, 5.03125, 1.80469 
0.14813, 0.24219, 0.18750, 0.81250 
0.14844, 0.41406, -5.32812, 0.00000 
0.14875, 0.50000, -7.72656, -0.10156 
0.14906, 0.61719, -7.41406, 1.30469 
0.14938, -0.17969, -3.50000, 1.57031 
0.14969, -0.05469, 2.45312, 1.36719 
0.15000, -0.14062, 6.19531, 0.71875 
0.15031, -0.08594, 8.48438, 0.26562 
0.15063, -0.08594, 8.48438, 0.26562 
0.15094, 0.10156, 1.62500, 1.26562 
0.15125, 0.10156, 1.62500, 1.26562 
0.15156, -0.41406, -3.75000, 0.61719 
0.15188, 1.05469, -7.13281, -0.63281 
0.15219, 0.46094, -7.78125, 0.90625 
0.15250, 0.31250, -4.00000, 1.00781 
0.15281, 0.24219, 1.00000, 1.65625 
0.15313, -0.75781, 5.75000, 1.81250 
0.15344, -0.05469, 8.01562, 0.02344 
0.15375, -0.19531, 6.96094, 0.84375 
0.15406, 0.03906, 2.55469, 1.20312 
0.15438, -0.38281, -2.67188, 1.17969 
0.15469, 1.03125, -6.75000, -0.16406 
0.15500, 0.89062, -8.00000, 0.66406 
0.15531, 0.82812, -4.27344, 1.27344 
0.15563, 0.25781, -0.25781, 1.89062 
0.15594, 0.55469, 4.96875, 1.15625 
0.15625, -1.37500, 7.60156, 1.06250 
0.15656, 0.94531, 7.28125, 0.14844 
0.15688, -0.61719, 3.50000, 1.99219 
0.15719, 0.00000, -1.77344, 1.08594 
0.15750, 0.44531, -6.57812, 0.54688 
0.15781, 1.23438, -8.28125, -0.16406 
0.15813, 0.01562, -5.83594, 0.98438 
0.15844, -1.53125, -1.60156, 1.64844 
0.15875, 0.91406, 4.43750, 0.77344 
0.15906, -1.27344, 7.11719, 1.10156 
0.15938, 0.05469, 8.04688, 0.75781 
0.15969, -0.11719, 4.40625, 1.91406 
0.16000, 0.11719, -0.65625, 1.09375 
0.16031, 0.41406, -6.14844, 0.63281 
0.16062, 1.40625, -8.00000, -0.27344 
0.16094, 1.03906, -7.01562, 1.34375 
0.16125, -1.06250, -2.47656, 1.79688 
0.16156, 1.03906, 3.42188, 0.94531 
0.16187, -1.50000, 6.82812, 1.26562 
0.16219, 0.29688, 8.53125, 0.19531 
0.16250, -0.52344, 5.68750, 2.04688 
0.16281, -0.52344, 5.68750, 2.04688 
0.16312, 0.08594, 0.87500, 1.14062 
0.16344, 0.00000, -4.83594, 0.88281 
0.16375, 1.33594, -7.38281, -0.70312 
0.16406, 0.46094, -7.70312, 1.17188 
0.16437, -1.00781, -3.75000, 0.92969 
0.16469, 0.34375, 2.00000, 1.65625 
0.16500, -1.28906, 6.10938, 1.73438 
0.16531, 0.25000, 8.53906, -0.28125 
0.16562, 0.40625, 6.56250, 0.85938 
0.16594, -0.25000, 1.93750, 1.59375 
0.16625, 0.08594, -3.46094, 1.21875 
0.16656, 1.23438, -7.08594, -0.05469 
0.16687, -0.61719, -7.92188, 0.70312 
0.16719, 1.13281, -4.06250, 0.57031 
0.16750, 0.52344, 0.25000, 1.39062 
0.16781, -1.02344, 5.71094, 1.82812 
0.16812, 0.97656, 7.79688, 0.05469 
0.16844, -0.60938, 7.02344, 1.60938 
0.16875, 0.11719, 2.64062, 1.00781 
0.16906, -0.52344, -2.62500, 1.21875 
0.16937, 1.07812, -6.77344, -0.30469 
0.16969, 0.07031, -8.21094, 0.50781 
0.17000, 0.75000, -4.70312, 0.81250 
0.17031, 0.37500, -0.89062, 1.50000 
0.17062, -0.31250, 4.88281, 1.87500 
0.17094, -0.57812, 7.02344, 1.08594 
0.17125, 0.43750, 7.39062, 0.40625 
0.17156, -0.56250, 3.48438, 1.42969 
0.17188, 0.73438, -1.54688, 0.57812 
0.17219, 0.28125, -6.44531, 0.52344 
0.17250, 0.33594, -8.27344, 0.67188 
0.17281, 0.17969, -6.10938, 1.25000 
0.17313, 0.36719, -2.28125, 0.75000 
0.17344, -0.50000, 4.14844, 1.68750 
0.17375, -0.18750, 6.92969, 1.08594 
0.17406, -0.18750, 6.92969, 1.08594 
0.17438, -0.10938, 5.04688, 1.31250 
0.17469, -0.10938, 5.04688, 1.31250 
0.17500, 0.54688, -0.19531, 0.78906 
0.17531, 0.25000, -5.71094, 0.46094 
0.17563, 0.48438, -8.11719, 0.53906 
0.17594, 0.42969, -7.44531, 1.51562 
0.17625, -0.03125, -3.16406, 1.05469 
0.17656, -0.01562, 3.00781, 1.18750 
0.17688, -0.19531, 6.58594, 1.00781 
0.17719, -0.15625, 8.49219, 0.70312 
0.17750, -0.25000, 5.97656, 1.84375 
0.17781, 0.08594, 1.15625, 1.29688 
0.17813, 0.18750, -4.35938, 0.65625 
0.17844, 0.98438, -7.17969, -0.54688 
0.17875, 0.50000, -7.85156, 0.96875 
0.17906, 0.47656, -3.54688, 1.31250 
0.17938, -0.50000, 1.37500, 2.09375 
0.17969, -0.25781, 5.89844, 0.86719 
0.18000, -0.18750, 8.10156, 0.09375 
0.18031, -0.18750, 6.60938, 1.17188 
0.18063, -0.10938, 2.49219, 1.50000 
0.18094, -0.16406, -2.87500, 1.15625 
0.18125, 1.18750, -6.61719, -0.13281 
0.18156, -0.62500, -7.91406, 0.53125 
